costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,tic,naics,dlc,dltt,prc,ni,oiadp,revt,sale,csho,emp
A,USD,STD,INDL,C,008479,2020-12-31,PEPSICO INC,PEP,31211,4240.0000,41603.0000,,7120.0000,10660.0000,70372.0000,70372.0000,1380.0000,291.0000
A,USD,STD,INDL,C,008479,2021-12-31,PEPSICO INC,PEP,31211,4754.0000,37624.0000,,7618.0000,11363.0000,79474.0000,79474.0000,1383.0000,309.0000
A,USD,STD,INDL,C,008479,2022-12-31,PEPSICO INC,PEP,31211,3897.0000,37590.0000,,8910.0000,12263.0000,86392.0000,86392.0000,1377.0000,315.0000
A,USD,STD,INDL,C,008479,2023-12-31,PEPSICO INC,PEP,31211,7066.0000,39995.0000,,9074.0000,13839.0000,91471.0000,91471.0000,1374.0000,318.0000
A,USD,STD,INDL,C,008479,2024-12-31,PEPSICO INC,PEP,31211,7724.0000,40027.0000,,9578.0000,14505.0000,91854.0000,91854.0000,1372.0000,319.0000
A,USD,STD,INDL,C,008530,2014-12-31,PFIZER INC,PFE,325412,5141.0000,31541.0000,,9136.0000,14244.0000,49605.0000,49605.0000,6291.0000,78.3000
A,USD,STD,INDL,C,008530,2015-12-31,PFIZER INC,PFE,325412,10160.0000,28818.0000,,6960.0000,13859.0000,48851.0000,48851.0000,6175.0000,97.9000
A,USD,STD,INDL,C,008530,2016-12-31,PFIZER INC,PFE,325412,10688.0000,31398.0000,,7215.0000,14301.0000,52824.0000,52824.0000,6070.0000,96.5000
A,USD,STD,INDL,C,008530,2017-12-31,PFIZER INC,PFE,325412,9953.0000,33538.0000,,21308.0000,14847.0000,52546.0000,52546.0000,5979.0000,90.2000
A,USD,STD,INDL,C,008530,2018-12-31,PFIZER INC,PFE,325412,8831.0000,32909.0000,,11153.0000,15434.0000,53647.0000,53647.0000,5717.0000,92.4000
A,USD,STD,INDL,C,008530,2019-12-31,PFIZER INC,PFE,325412,16472.0000,37003.0000,,16273.0000,14247.0000,51750.0000,51750.0000,5534.0000,88.3000
A,USD,STD,INDL,C,008530,2020-12-31,PFIZER INC,PFE,325412,3024.0000,38247.0000,,9616.0000,9287.0000,41908.0000,41908.0000,5567.0000,78.5000
A,USD,STD,INDL,C,008530,2021-12-31,PFIZER INC,PFE,325412,2690.0000,38705.0000,,21979.0000,23033.0000,81288.0000,81288.0000,5620.0000,79.0000
A,USD,STD,INDL,C,008530,2022-12-31,PFIZER INC,PFE,325412,3565.0000,35482.0000,,31372.0000,38049.0000,100330.0000,100330.0000,5616.0000,83.0000
A,USD,STD,INDL,C,008530,2023-12-31,PFIZER INC,PFE,325412,10877.0000,64165.0000,,2119.0000,7534.0000,61996.0000,61996.0000,5646.0000,88.0000
A,USD,STD,INDL,C,008530,2024-12-31,PFIZER INC,PFE,325412,7302.0000,59691.0000,,8031.0000,14480.0000,62856.0000,62856.0000,5667.0000,81.0000
A,USD,STD,INDL,C,008539,2014-12-31,EXELON CORP,EXC,22111,2262.0000,20010.0000,,1623.0000,3344.0000,27429.0000,27429.0000,859.8330,28.9930
A,USD,STD,INDL,C,008539,2015-12-31,EXELON CORP,EXC,22111,2033.0000,24286.0000,,2269.0000,4511.0000,29447.0000,29447.0000,919.9250,29.7620
A,USD,STD,INDL,C,008539,2016-12-31,EXELON CORP,EXC,22111,3697.0000,32216.0000,,1134.0000,4113.0000,31360.0000,31360.0000,924.0350,34.3960
A,USD,STD,INDL,C,008539,2017-12-31,EXELON CORP,EXC,22111,3017.0000,32565.0000,,3770.0000,3701.0000,33531.0000,33531.0000,963.3360,34.6210
A,USD,STD,INDL,C,008539,2018-12-31,EXELON CORP,EXC,22111,2063.0000,34465.0000,,2010.0000,4539.0000,35985.0000,35985.0000,968.1880,33.3830
A,USD,STD,INDL,C,008539,2019-12-31,EXELON CORP,EXC,22111,6305.0000,33026.0000,,2936.0000,4690.0000,34438.0000,34438.0000,972.5840,32.7130
A,USD,STD,INDL,C,008539,2020-12-31,EXELON CORP,EXC,22111,4063.0000,36572.0000,,1963.0000,4625.0000,33039.0000,33039.0000,975.6340,32.3400
A,USD,STD,INDL,C,008539,2021-12-31,EXELON CORP,EXC,22111,6827.0000,36682.0000,,1706.0000,3878.0000,36347.0000,36347.0000,979.4590,31.5180
A,USD,STD,INDL,C,008539,2022-12-31,EXELON CORP,EXC,22111,4428.0000,35928.0000,,2170.0000,3399.0000,19078.0000,19078.0000,993.9980,19.0630
A,USD,STD,INDL,C,008539,2023-12-31,EXELON CORP,EXC,22111,3964.0000,40330.0000,,2328.0000,4103.0000,21727.0000,21727.0000,999.4170,19.9620
A,USD,STD,INDL,C,008539,2024-12-31,EXELON CORP,EXC,22111,3350.0000,43554.0000,,2460.0000,4379.0000,23028.0000,23028.0000,1005.2140,20.0140
A,USD,STD,INDL,C,008762,2015-06-30,PROCTER & GAMBLE CO,PG,325611,12021.0000,18329.0000,,7036.0000,14770.0000,76279.0000,76279.0000,2714.5710,110.0000
A,USD,STD,INDL,C,008762,2016-06-30,PROCTER & GAMBLE CO,PG,325611,11653.0000,18945.0000,,10508.0000,14361.0000,65299.0000,65299.0000,2668.0740,105.0000
A,USD,STD,INDL,C,008762,2017-06-30,PROCTER & GAMBLE CO,PG,325611,13554.0000,18038.0000,,15326.0000,14685.0000,65058.0000,65058.0000,2553.2970,95.0000
A,USD,STD,INDL,C,008762,2018-06-30,PROCTER & GAMBLE CO,PG,325611,10423.0000,20863.0000,,9750.0000,14781.0000,66832.0000,66832.0000,2498.0930,92.0000
A,USD,STD,INDL,C,008762,2019-06-30,PROCTER & GAMBLE CO,PG,325611,9697.0000,20395.0000,,3897.0000,14566.0000,67684.0000,67684.0000,2504.7510,97.0000
A,USD,STD,INDL,C,008762,2020-06-30,PROCTER & GAMBLE CO,PG,325611,11422.0000,24189.0000,,13027.0000,16475.0000,70950.0000,70950.0000,2479.7460,99.0000
A,USD,STD,INDL,C,008762,2021-06-30,PROCTER & GAMBLE CO,PG,325611,9108.0000,23730.0000,,14306.0000,18296.0000,76118.0000,76118.0000,2429.7060,101.0000
A,USD,STD,INDL,C,008762,2022-06-30,PROCTER & GAMBLE CO,PG,325611,8850.0000,23443.0000,,14742.0000,18062.0000,80187.0000,80187.0000,2393.8770,106.0000
A,USD,STD,INDL,C,008762,2023-06-30,PROCTER & GAMBLE CO,PG,325611,10451.0000,24973.0000,,14653.0000,18454.0000,82006.0000,82006.0000,2362.1200,107.0000
A,USD,STD,INDL,C,008762,2024-06-30,PROCTER & GAMBLE CO,PG,325611,7434.0000,25935.0000,,14879.0000,20289.0000,84039.0000,84039.0000,2357.0510,108.0000
A,USD,STD,INDL,C,008762,2025-06-30,PROCTER & GAMBLE CO,PG,325611,9768.0000,25696.0000,,15974.0000,20772.0000,84284.0000,84284.0000,2341.9940,109.0000
I,USD,STD,INDL,C,009155,2015-02-28,RITE AID CORP,RADCQ,456110,100.3760,5544.5670,,2109.1730,839.1450,26528.3770,26528.3770,988.5580,89.0000
I,USD,STD,INDL,C,009155,2016-02-29,RITE AID CORP,RADCQ,456110,26.8480,6967.2880,,165.4650,801.6880,30736.6570,30736.6570,1047.7540,89.5000
