fic,costat,datafmt,indfmt,consol,gvkey,datadate,conm,naics,dlc,dltt,emp,oiadp,prc,revt,sale,cshoi,nicon,ninc
CHN,A,HIST_STD,INDL,C,213378,2016-12-31,HAIER SMART HOME CO LTD,335220,21123.0020,15553.5850,74.5700,6126.2990,0.0000,118509.1980,118509.1980,6098.19100,5036.65200,
CHN,A,HIST_STD,INDL,C,213378,2017-12-31,HAIER SMART HOME CO LTD,335220,13728.9050,22260.6010,76.8960,8933.8010,0.0000,158726.3390,158726.3390,6097.40300,6925.79200,
CHN,A,HIST_STD,INDL,C,213378,2018-12-31,HAIER SMART HOME CO LTD,335220,6298.5050,24747.1260,87.4470,9681.3410,0.0000,182494.2320,182494.2320,6097.40300,7440.22900,
CHN,A,HIST_STD,INDL,C,213378,2019-12-31,HAIER SMART HOME CO LTD,335220,13910.0500,22261.3100,99.7570,8394.6140,0.0000,199470.6980,199470.6980,6308.55300,8206.24700,
CHN,A,HIST_STD,INDL,C,213378,2020-12-31,HAIER SMART HOME CO LTD,335220,18844.5900,20607.6200,99.2990,9926.7030,0.0000,208593.2690,208593.2690,,8876.59300,
CHN,A,HIST_STD,INDL,C,213378,2021-12-31,HAIER SMART HOME CO LTD,335220,18658.8290,5334.1990,104.8740,13303.5790,0.0000,226577.0610,226577.0610,,13067.03800,
CHN,A,HIST_STD,INDL,C,213378,2022-12-31,HAIER SMART HOME CO LTD,335220,13401.0710,16415.3450,109.5860,14929.7180,0.0000,242431.3130,242431.3130,,14710.92300,
CHN,A,HIST_STD,INDL,C,213378,2023-12-31,HAIER SMART HOME CO LTD,335220,11504.9240,21223.1040,112.4580,17433.6510,0.0000,260292.7150,260292.7150,,16596.61500,
CHN,A,HIST_STD,INDL,C,213378,2024-12-31,HAIER SMART HOME CO LTD,335220,25500.8490,14145.9700,122.7330,20588.9450,0.0000,284582.6380,284582.6380,,18741.12000,
GBR,A,HIST_STD,INDL,C,213423,2014-12-31,CENTRICA PLC,221210,1635.0000,5351.0000,37.6590,1597.0000,0.0000,29408.0000,29408.0000,4963.23000,-1012.00000,
GBR,A,HIST_STD,INDL,C,213423,2015-12-31,CENTRICA PLC,221210,475.0000,5993.0000,39.3480,1198.0000,0.0000,27971.0000,27971.0000,5063.84100,-747.00000,
GBR,A,HIST_STD,INDL,C,213423,2016-12-31,CENTRICA PLC,221210,398.0000,6130.0000,36.4940,1337.0000,0.0000,27102.0000,27102.0000,5479.53000,1672.00000,
GBR,A,HIST_STD,INDL,C,213423,2017-12-31,CENTRICA PLC,221210,707.0000,5591.0000,33.1380,1194.0000,0.0000,28023.0000,28023.0000,5594.98300,333.00000,
GBR,A,HIST_STD,INDL,C,213423,2018-12-31,CENTRICA PLC,221210,374.0000,4380.0000,30.5200,1532.0000,0.0000,29686.0000,29686.0000,5690.83600,183.00000,
GBR,A,HIST_STD,INDL,C,213423,2019-12-31,CENTRICA PLC,221210,857.0000,4486.0000,26.9320,4137.0000,0.0000,22674.0000,22674.0000,5815.65500,-1023.00000,
GBR,A,HIST_STD,INDL,C,213423,2020-12-31,CENTRICA PLC,221210,787.0000,4589.0000,23.2000,2037.0000,0.0000,12249.0000,12249.0000,5782.91900,-274.00000,
GBR,A,HIST_STD,INDL,C,213423,2021-12-31,CENTRICA PLC,221210,1204.0000,3439.0000,19.7830,244.0000,0.0000,14744.0000,14744.0000,5847.63800,586.00000,
GBR,A,HIST_STD,INDL,C,213423,2022-12-31,CENTRICA PLC,221210,1009.0000,3008.0000,19.7430,8306.0000,0.0000,23741.0000,23741.0000,5831.74600,-782.00000,
GBR,A,HIST_STD,INDL,C,213423,2023-12-31,CENTRICA PLC,221210,1002.0000,3101.0000,20.6190,13124.0000,0.0000,26458.0000,26458.0000,5369.04600,3929.00000,
GBR,A,HIST_STD,INDL,C,213423,2024-12-31,CENTRICA PLC,221210,854.0000,2658.0000,21.0380,5637.0000,0.0000,19913.0000,19913.0000,5008.02800,1332.00000,
CHE,A,HIST_STD,FS,C,220426,2014-12-31,ZURICH INSURANCE GROUP AG,5241,2806.0000,10110.0000,54.5510,6797.0000,,71376.0000,,148.34500,3895.00000,
CHE,A,HIST_STD,FS,C,220426,2015-12-31,ZURICH INSURANCE GROUP AG,5241,2289.0000,9485.0000,54.3350,4173.0000,,60010.0000,,149.16100,1842.00000,
CHE,A,HIST_STD,FS,C,220426,2016-12-31,ZURICH INSURANCE GROUP AG,5241,2297.0000,10321.0000,52.4730,5837.0000,,66435.0000,,149.40400,3211.00000,
CHE,A,HIST_STD,FS,C,220426,2017-12-31,ZURICH INSURANCE GROUP AG,5241,2484.0000,9847.0000,51.6330,5620.0000,,63353.0000,,150.18300,3004.00000,
CHE,A,HIST_STD,FS,C,220426,2018-12-31,ZURICH INSURANCE GROUP AG,5241,2752.0000,10623.0000,52.2670,5537.0000,,47189.0000,,147.26600,3716.00000,
CHE,A,HIST_STD,FS,C,220426,2019-12-31,ZURICH INSURANCE GROUP AG,5241,2066.0000,12884.0000,54.0300,6796.0000,,71148.0000,,148.05800,4147.00000,
CHE,A,HIST_STD,FS,C,220426,2020-12-31,ZURICH INSURANCE GROUP AG,5241,1412.0000,15341.0000,52.9300,5737.0000,,58143.0000,,148.49600,3834.00000,
CHE,A,HIST_STD,FS,C,220426,2021-12-31,ZURICH INSURANCE GROUP AG,5241,2178.0000,16190.0000,,7974.0000,,69767.0000,,148.29100,5202.00000,
CHE,A,HIST_STD,FS,C,220426,2022-12-31,ZURICH INSURANCE GROUP AG,5241,1684.0000,15056.0000,60.0000,6684.0000,,42761.0000,,147.53300,4603.00000,
CHE,A,HIST_STD,FS,C,220426,2023-12-31,ZURICH INSURANCE GROUP AG,5241,2267.0000,13946.0000,60.0000,17981.0000,,74595.0000,,143.99000,4351.00000,
CHE,A,HIST_STD,FS,C,220426,2024-12-31,ZURICH INSURANCE GROUP AG,5241,1787.0000,13764.0000,,8791.0000,,68524.0000,,142.28500,5814.00000,
NOR,A,HIST_STD,INDL,C,220546,2014-12-31,EQUINOR ASA,324110,26500.0000,205100.0000,22.5160,120300.0000,0.0000,606800.0000,606800.0000,3178.49200,21900.00000,
NOR,A,HIST_STD,INDL,C,220546,2015-12-31,EQUINOR ASA,324110,20500.0000,264000.0000,21.5810,45400.0000,0.0000,465300.0000,465300.0000,3177.63800,-37500.00000,
NOR,A,HIST_STD,INDL,C,220546,2016-12-31,EQUINOR ASA,324110,3674.0000,27999.0000,20.5390,775.0000,0.0000,45688.0000,45688.0000,3233.91100,-2922.00000,
NOR,A,HIST_STD,INDL,C,220546,2017-12-31,EQUINOR ASA,324110,4091.0000,24183.0000,20.2450,12025.0000,0.0000,60971.0000,60971.0000,3311.92500,4590.00000,
NOR,A,HIST_STD,INDL,C,220546,2018-12-31,EQUINOR ASA,324110,2463.0000,23264.0000,20.5250,17994.0000,0.0000,78555.0000,78555.0000,3328.30900,7535.00000,
NOR,A,HIST_STD,INDL,C,220546,2019-12-31,EQUINOR ASA,324110,4087.0000,24945.0000,21.4120,10714.0000,0.0000,62911.0000,62911.0000,3305.00800,1843.00000,
NOR,A,HIST_STD,INDL,C,220546,2020-12-31,EQUINOR ASA,324110,5777.0000,32338.0000,21.2450,1734.0000,0.0000,45753.0000,45753.0000,3246.24500,-5510.00000,
NOR,A,HIST_STD,INDL,C,220546,2021-12-31,EQUINOR ASA,324110,6386.0000,29853.0000,21.1260,32187.0000,0.0000,88744.0000,88744.0000,3232.11600,8563.00000,
NOR,A,HIST_STD,INDL,C,220546,2022-12-31,EQUINOR ASA,324110,5617.0000,26550.0000,21.9360,73234.0000,0.0000,149004.0000,149004.0000,3121.94200,28746.00000,
NOR,A,HIST_STD,INDL,C,220546,2023-12-31,EQUINOR ASA,324110,7275.0000,24521.0000,23.4490,36038.0000,0.0000,106848.0000,106848.0000,2944.73300,11885.00000,
NOR,A,HIST_STD,INDL,C,220546,2024-12-31,EQUINOR ASA,324110,8472.0000,21622.0000,24.1260,29110.0000,0.0000,102502.0000,102502.0000,2727.52700,8806.00000,
NLD,A,HIST_STD,INDL,C,220833,2014-12-31,AIRBUS SE,336411,1073.0000,6278.0000,138.6220,2988.0000,0.0000,60713.0000,60713.0000,784.34900,2343.00000,
NLD,A,HIST_STD,INDL,C,220833,2015-12-31,AIRBUS SE,336411,2790.0000,6335.0000,136.5740,3689.0000,0.0000,64450.0000,64450.0000,783.87100,2696.00000,
NLD,A,HIST_STD,INDL,C,220833,2016-12-31,AIRBUS SE,336411,1687.0000,8791.0000,133.7820,-429.0000,0.0000,66581.0000,66581.0000,772.72900,995.00000,
NLD,A,HIST_STD,INDL,C,220833,2017-12-31,AIRBUS SE,336411,2212.0000,8984.0000,129.4420,2361.0000,0.0000,66767.0000,66767.0000,774.42700,2873.00000,
NLD,A,HIST_STD,INDL,C,220833,2018-12-31,AIRBUS SE,336411,1463.0000,7463.0000,133.6710,3302.0000,0.0000,63707.0000,63707.0000,775.73100,3054.00000,
NLD,A,HIST_STD,INDL,C,220833,2019-12-31,AIRBUS SE,336411,1959.0000,8189.0000,134.9310,1022.0000,0.0000,70478.0000,70478.0000,782.31100,-1362.00000,
NLD,A,HIST_STD,INDL,C,220833,2020-12-31,AIRBUS SE,336411,3013.0000,14082.0000,131.3490,1590.0000,0.0000,49912.0000,49912.0000,783.71600,-1133.00000,
NLD,A,HIST_STD,INDL,C,220833,2021-12-31,AIRBUS SE,336411,1946.0000,13094.0000,121.0560,4433.0000,0.0000,52149.0000,52149.0000,785.62900,4213.00000,
NLD,A,HIST_STD,INDL,C,220833,2022-12-31,AIRBUS SE,336411,2142.0000,10631.0000,128.8960,5152.0000,0.0000,58763.0000,58763.0000,787.55800,4247.00000,
NLD,A,HIST_STD,INDL,C,220833,2023-12-31,AIRBUS SE,336411,3389.0000,10202.0000,142.1250,4266.0000,0.0000,65446.0000,65446.0000,787.42200,3789.00000,
NLD,A,HIST_STD,INDL,C,220833,2024-12-31,AIRBUS SE,336411,3924.0000,10355.0000,156.9210,4804.0000,0.0000,69230.0000,69230.0000,787.95600,4232.00000,
FRA,A,HIST_STD,INDL,C,220940,2014-12-31,ORANGE SA,517111,4891.0000,29482.0000,,5288.0000,0.0000,39445.0000,39445.0000,2648.84400,1060.00000,
FRA,A,HIST_STD,INDL,C,220940,2015-12-31,ORANGE SA,517111,4536.0000,29528.0000,156.1910,5125.0000,0.0000,40236.0000,40236.0000,2648.85800,2018.00000,
FRA,A,HIST_STD,INDL,C,220940,2016-12-31,ORANGE SA,517111,4759.0000,29363.0000,155.2020,5391.0000,0.0000,40918.0000,40918.0000,2660.03400,499.00000,
FRA,A,HIST_STD,INDL,C,220940,2017-12-31,ORANGE SA,517111,7286.0000,26293.0000,151.5560,5606.0000,0.0000,41096.0000,41096.0000,2659.55900,1610.00000,
FRA,A,HIST_STD,INDL,C,220940,2018-12-31,ORANGE SA,517111,7270.0000,26749.0000,150.7110,4939.0000,0.0000,41381.0000,41381.0000,2652.84200,1661.00000,
FRA,A,HIST_STD,INDL,C,220940,2019-12-31,ORANGE SA,517111,5192.0000,38373.0000,135.6190,5617.0000,0.0000,42238.0000,42238.0000,2650.31400,2738.00000,
FRA,A,HIST_STD,INDL,C,220940,2020-12-31,ORANGE SA,517111,6666.0000,35964.0000,133.7870,5699.0000,0.0000,42270.0000,42270.0000,2658.79200,4567.00000,
FRA,A,HIST_STD,INDL,C,220940,2021-12-31,ORANGE SA,517111,4790.0000,38618.0000,139.6980,4486.0000,0.0000,42522.0000,42522.0000,2658.04700,8.00000,
FRA,A,HIST_STD,INDL,C,220940,2022-12-31,ORANGE SA,517111,6211.0000,38831.0000,136.4300,5842.0000,0.0000,43471.0000,43471.0000,2658.09100,1946.00000,
FRA,A,HIST_STD,INDL,C,220940,2023-12-31,ORANGE SA,517111,6920.0000,37634.0000,137.0940,5683.0000,0.0000,44122.0000,44122.0000,2657.62700,2265.00000,
FRA,A,HIST_STD,INDL,C,220940,2024-12-31,ORANGE SA,517111,7407.0000,34973.0000,126.9090,6276.0000,0.0000,40260.0000,40260.0000,2658.22100,1967.00000,
FRA,A,HIST_STD,INDL,C,220942,2014-12-31,ENGIE SA,2211,9664.0000,28024.0000,,6567.0000,0.0000,74686.0000,74686.0000,2390.45500,2373.00000,
FRA,A,HIST_STD,INDL,C,220942,2015-12-31,ENGIE SA,2211,10118.0000,28123.0000,154.9500,5727.0000,0.0000,69883.0000,69883.0000,2395.87700,-4762.00000,
FRA,A,HIST_STD,INDL,C,220942,2016-12-31,ENGIE SA,2211,11808.0000,24411.0000,,5268.0000,0.0000,66639.0000,66639.0000,2397.76200,-561.00000,
FRA,A,HIST_STD,INDL,C,220942,2017-12-31,ENGIE SA,2211,7764.0000,25292.0000,,4716.0000,0.0000,65029.0000,65029.0000,2388.42700,1082.00000,
FRA,A,HIST_STD,INDL,C,220942,2018-12-31,ENGIE SA,2211,5341.0000,26434.0000,160.0000,4653.0000,0.0000,60596.0000,60596.0000,2411.39400,-157.00000,
FRA,A,HIST_STD,INDL,C,220942,2019-12-31,ENGIE SA,2211,8543.0000,30002.0000,154.5060,4678.0000,0.0000,60058.0000,60058.0000,2413.13100,819.00000,
FRA,A,HIST_STD,INDL,C,220942,2020-12-31,ENGIE SA,2211,7846.0000,30092.0000,,3998.0000,0.0000,55751.0000,55751.0000,2416.82000,-1723.00000,
FRA,A,HIST_STD,INDL,C,220942,2021-12-31,ENGIE SA,2211,10590.0000,30458.0000,154.3640,6053.0000,0.0000,57866.0000,57866.0000,2420.20200,3461.00000,
FRA,A,HIST_STD,INDL,C,220942,2022-12-31,ENGIE SA,2211,12508.0000,28083.0000,88.2410,4217.0000,0.0000,93865.0000,93865.0000,2420.75500,-2043.00000,
FRA,A,HIST_STD,INDL,C,220942,2023-12-31,ENGIE SA,2211,9367.0000,37920.0000,97.0000,11266.0000,0.0000,82565.0000,82565.0000,2421.45000,2128.00000,
FRA,A,HIST_STD,INDL,C,220942,2024-12-31,ENGIE SA,2211,9127.0000,42880.0000,,8814.0000,0.0000,73812.0000,73812.0000,2425.84100,4030.00000,
DEU,I,HIST_STD,INDL,C,221614,2014-12-31,DEUTSCHE BAHN AG,482111,1161.0000,19173.0000,307.5530,1385.0000,0.0000,39728.0000,39728.0000,430.00000,966.00000,
DEU,I,HIST_STD,INDL,C,221614,2015-12-31,DEUTSCHE BAHN AG,482111,2675.0000,19753.0000,308.7130,686.0000,0.0000,40403.0000,40403.0000,430.00000,-1325.00000,
DEU,I,HIST_STD,INDL,C,221614,2016-12-31,DEUTSCHE BAHN AG,482111,2439.0000,20042.0000,317.4380,1296.0000,0.0000,40557.0000,40557.0000,430.00000,695.00000,
DEU,I,HIST_STD,INDL,C,221614,2017-12-31,DEUTSCHE BAHN AG,482111,2360.0000,19716.0000,310.9350,1223.0000,0.0000,42693.0000,42693.0000,430.00000,745.00000,
DEU,I,HIST_STD,INDL,C,221614,2018-12-31,DEUTSCHE BAHN AG,482111,2618.0000,20626.0000,318.5280,1283.0000,0.0000,44065.0000,44065.0000,430.00000,528.00000,
DEU,I,HIST_STD,INDL,C,221614,2019-12-31,DEUTSCHE BAHN AG,482111,4716.0000,23977.0000,335.9060,880.0000,0.0000,44430.0000,44430.0000,430.00000,662.00000,
DEU,I,HIST_STD,INDL,C,221614,2020-12-31,DEUTSCHE BAHN AG,482111,6254.0000,27070.0000,335.5640,-3289.0000,0.0000,39901.0000,39901.0000,430.00000,-5710.00000,
DEU,I,HIST_STD,INDL,C,221614,2021-12-31,DEUTSCHE BAHN AG,482111,4164.0000,30322.0000,323.7160,-568.0000,0.0000,47075.0000,47075.0000,430.00000,-946.00000,
DEU,I,HIST_STD,INDL,C,221614,2022-12-31,DEUTSCHE BAHN AG,482111,4087.0000,31186.0000,304.7250,860.0000,0.0000,56296.0000,56296.0000,430.00000,-274.00000,
DEU,I,HIST_STD,INDL,C,221614,2023-12-31,DEUTSCHE BAHN AG,482111,4137.0000,33971.0000,304.4510,-1129.0000,0.0000,45191.0000,45191.0000,430.00000,-2080.00000,
DEU,I,HIST_STD,INDL,C,221614,2024-12-31,DEUTSCHE BAHN AG,482111,4793.0000,33330.0000,227.8950,-472.0000,0.0000,26203.0000,26203.0000,430.00000,-1812.00000,
DEU,A,HIST_STD,INDL,C,221616,2014-12-31,DEUTSCHE TELEKOM,517111,10152.0000,43980.0000,227.8110,5183.0000,0.0000,62658.0000,62658.0000,4514.57100,2924.00000,
DEU,A,HIST_STD,INDL,C,221616,2015-12-31,DEUTSCHE TELEKOM,517111,14255.0000,47191.0000,225.2430,7982.0000,0.0000,69228.0000,69228.0000,4586.83500,3254.00000,
DEU,A,HIST_STD,INDL,C,221616,2016-12-31,DEUTSCHE TELEKOM,517111,13144.0000,49772.0000,218.3410,8157.0000,0.0000,75207.0000,75207.0000,4656.90200,2675.00000,
DEU,A,HIST_STD,INDL,C,221616,2017-12-31,DEUTSCHE TELEKOM,517111,8263.0000,48320.0000,217.3490,9181.0000,0.0000,77239.0000,77239.0000,4742.17400,3461.00000,
DEU,A,HIST_STD,INDL,C,221616,2018-12-31,DEUTSCHE TELEKOM,517111,10091.0000,51107.0000,215.6750,9830.0000,0.0000,78089.0000,78089.0000,4742.45900,2166.00000,
DEU,A,HIST_STD,INDL,C,221616,2019-12-31,DEUTSCHE TELEKOM,517111,14345.0000,70194.0000,210.5330,11008.0000,0.0000,82949.0000,82949.0000,4742.93400,3867.00000,
DEU,A,HIST_STD,INDL,C,221616,2020-12-31,DEUTSCHE TELEKOM,517111,17675.0000,121284.0000,226.2910,14663.0000,0.0000,103773.0000,103773.0000,4743.45600,4158.00000,
DEU,A,HIST_STD,INDL,C,221616,2021-12-31,DEUTSCHE TELEKOM,517111,17236.0000,126661.0000,216.5280,14036.0000,0.0000,111662.0000,111662.0000,4971.94100,4176.00000,
DEU,A,HIST_STD,INDL,C,221616,2022-12-31,DEUTSCHE TELEKOM,517111,19407.0000,129526.0000,206.7590,14541.0000,0.0000,117049.0000,117049.0000,4972.70100,7558.00000,
DEU,A,HIST_STD,INDL,C,221616,2023-12-31,DEUTSCHE TELEKOM,517111,15189.0000,127563.0000,199.6520,21998.0000,0.0000,114691.0000,114691.0000,4978.61500,4092.00000,
DEU,A,HIST_STD,INDL,C,221616,2024-12-31,DEUTSCHE TELEKOM,517111,15391.0000,134361.0000,198.1940,24399.0000,0.0000,118397.0000,118397.0000,4900.42900,11209.00000,
RUS,A,HIST_STD,FS,C,221682,2014-12-31,SBERBANK OF RUSSIA OJSC,522110,2111100.0000,4028300.0000,329.5660,1161600.0000,,2115100.0000,,21530.00000,289100.00000,
RUS,A,HIST_STD,FS,C,221682,2015-12-31,SBERBANK OF RUSSIA OJSC,522110,1271800.0000,2314500.0000,330.6770,1586700.0000,,2131000.0000,,21542.90000,222800.00000,
RUS,A,HIST_STD,FS,C,221682,2016-12-31,SBERBANK OF RUSSIA OJSC,522110,1085600.0000,1530700.0000,325.0750,1689400.0000,,2814000.0000,,21541.10000,538600.00000,
RUS,A,HIST_STD,FS,C,221682,2017-12-31,SBERBANK OF RUSSIA OJSC,522110,1017200.0000,1522500.0000,310.2770,1791800.0000,,2789100.0000,,21520.70000,744600.00000,
RUS,A,HIST_STD,FS,C,221682,2018-12-31,SBERBANK OF RUSSIA OJSC,522110,1483500.0000,1209100.0000,293.7520,1777600.0000,,2628700.0000,,21498.20000,820700.00000,
RUS,A,HIST_STD,FS,C,221682,2019-12-31,SBERBANK OF RUSSIA OJSC,522110,539900.0000,1642400.0000,281.3380,2040700.0000,,2943600.0000,,21488.80000,899100.00000,
RUS,A,HIST_STD,FS,C,221682,2020-12-31,SBERBANK OF RUSSIA OJSC,522110,1404900.0000,1996000.0000,285.5550,1700000.0000,,2935600.0000,,22517.40000,729000.00000,
RUS,A,HIST_STD,FS,C,221682,2021-12-31,SBERBANK OF RUSSIA OJSC,522110,2314800.0000,2472000.0000,287.8660,2342900.0000,,3423300.0000,,22456.70000,1157900.00000,
RUS,A,HIST_STD,FS,C,221682,2022-12-31,SBERBANK OF RUSSIA OJSC,522110,909600.0000,3821300.0000,210.6610,2502800.0000,,3863600.0000,,21400.00000,408700.00000,
RUS,A,HIST_STD,FS,C,221682,2023-12-31,SBERBANK OF RUSSIA OJSC,522110,2111600.0000,6024000.0000,,3867000.0000,,5131900.0000,,21400.00000,1477900.00000,
RUS,A,HIST_STD,FS,C,221682,2024-12-31,SBERBANK OF RUSSIA OJSC,522110,3071000.0000,1376600.0000,308.0920,6433000.0000,,8074800.0000,,21403.80000,1539600.00000,
ESP,A,HIST_STD,INDL,C,222186,2014-12-31,ACS ACTIVIDADES DE CONSTRUCC,237,6203.5090,6090.9010,82.7400,957.0510,0.0000,34919.3090,34919.3090,307.74500,522.28100,
ESP,A,HIST_STD,INDL,C,222186,2015-12-31,ACS ACTIVIDADES DE CONSTRUCC,237,3362.7440,7382.1160,57.7560,1246.8730,0.0000,34931.2890,34931.2890,304.76600,725.32200,
ESP,A,HIST_STD,INDL,C,222186,2016-12-31,ACS ACTIVIDADES DE CONSTRUCC,237,3782.2790,4906.8440,58.3290,1335.8820,0.0000,31968.9150,31968.9150,309.98700,337.45000,
ESP,A,HIST_STD,INDL,C,222186,2017-12-31,ACS ACTIVIDADES DE CONSTRUCC,237,2879.1120,5160.6710,61.9710,1514.1710,0.0000,34883.9400,34883.9400,310.90800,802.01000,
ESP,A,HIST_STD,INDL,C,222186,2018-12-31,ACS ACTIVIDADES DE CONSTRUCC,237,2175.3150,6251.9430,111.5410,1604.0410,0.0000,36642.0590,36642.0590,308.22200,915.02100,
ESP,A,HIST_STD,INDL,C,222186,2019-12-31,ACS ACTIVIDADES DE CONSTRUCC,237,3369.7150,7120.9310,124.5240,1576.3030,0.0000,39053.0850,39053.0850,303.27800,962.02700,
ESP,A,HIST_STD,INDL,C,222186,2020-12-31,ACS ACTIVIDADES DE CONSTRUCC,237,3077.9810,8842.8720,181.6990,130.9370,0.0000,34943.2520,34943.2520,285.06000,574.00500,
ESP,A,HIST_STD,INDL,C,222186,2021-12-31,ACS ACTIVIDADES DE CONSTRUCC,237,1959.2560,9118.7840,72.6650,2223.6300,0.0000,27837.2140,27837.2140,275.78800,-901.35100,
ESP,A,HIST_STD,INDL,C,222186,2022-12-31,ACS ACTIVIDADES DE CONSTRUCC,237,1653.3780,9429.4270,79.4710,277.0380,0.0000,33615.4840,33615.4840,258.26000,602.89400,
ESP,A,HIST_STD,INDL,C,222186,2023-12-31,ACS ACTIVIDADES DE CONSTRUCC,237,1735.4690,8844.6490,83.4990,765.8870,0.0000,35739.1640,35739.1640,260.60600,780.12300,
ESP,A,HIST_STD,INDL,C,222186,2024-12-31,ACS ACTIVIDADES DE CONSTRUCC,237,3155.3810,11181.6080,157.2840,835.4850,0.0000,41635.8590,41635.8590,254.79900,827.58000,
JPN,A,HIST_STD,INDL,C,222398,2015-02-28,AEON CO LTD,452311,573402.0000,1256672.0000,126.4400,141369.0000,0.0000,7078577.0000,7078577.0000,835.41060,42070.44900,26463.67000
JPN,A,HIST_STD,INDL,C,222398,2016-02-29,AEON CO LTD,452311,739984.0000,1415863.0000,135.0580,176978.0000,0.0000,8176732.0000,8176732.0000,836.74360,6011.19200,54577.27900
JPN,A,HIST_STD,INDL,C,222398,2017-02-28,AEON CO LTD,452311,740527.0000,1498922.0000,143.3740,184741.0000,0.0000,8210145.0000,8210145.0000,838.19060,11255.03200,12017.09200
JPN,A,HIST_STD,INDL,C,222398,2018-02-28,AEON CO LTD,452311,725934.0000,1599853.0000,148.1460,210273.0000,0.0000,8390012.0000,8390012.0000,839.57760,24519.41000,16936.26000
JPN,A,HIST_STD,INDL,C,222398,2019-02-28,AEON CO LTD,452311,847933.0000,1680531.0000,156.7390,212257.0000,0.0000,8518215.0000,8518215.0000,841.69760,23638.09300,17667.60300
JPN,A,HIST_STD,INDL,C,222398,2020-02-29,AEON CO LTD,452311,854360.0000,2130069.0000,160.2270,215531.0000,0.0000,8604207.0000,8604207.0000,841.76260,26834.38400,27911.80000
JPN,A,HIST_STD,INDL,C,222398,2021-02-28,AEON CO LTD,452311,858305.0000,2266983.0000,155.5780,150587.0000,0.0000,8603910.0000,8603910.0000,845.55460,-71027.67400,7097.69800
JPN,A,HIST_STD,INDL,C,222398,2022-02-28,AEON CO LTD,452311,1043674.0000,2227515.0000,155.4650,174314.0000,0.0000,8715957.0000,8715957.0000,846.71760,6506.37100,23385.70600
JPN,A,HIST_STD,INDL,C,222398,2023-02-28,AEON CO LTD,452311,1110473.0000,2354673.0000,160.4040,209784.0000,0.0000,9116823.0000,9116823.0000,854.84460,21384.42900,17739.45300
JPN,A,HIST_STD,INDL,C,222398,2024-02-29,AEON CO LTD,452311,1168741.0000,2531272.0000,163.5840,250823.0000,0.0000,9553557.0000,9553557.0000,855.90160,44692.82100,22111.18500
JPN,A,HIST_STD,INDL,C,222398,2025-02-28,AEON CO LTD,452311,1097450.0000,2735218.0000,168.0010,237747.0000,0.0000,10134877.0000,10134877.0000,860.99560,28782.76100,40217.00900
FIN,A,HIST_STD,INDL,C,225597,2014-12-31,FORTUM OYJ,2211,1103.0000,5881.0000,8.5920,1346.0000,0.0000,4751.0000,4751.0000,888.36700,3154.00000,
FIN,A,HIST_STD,INDL,C,225597,2015-12-31,FORTUM OYJ,2211,1042.0000,4965.0000,7.8350,807.0000,0.0000,3459.0000,3459.0000,888.36700,-231.00000,
FIN,A,HIST_STD,INDL,C,225597,2016-12-31,FORTUM OYJ,2211,639.0000,4468.0000,8.1080,642.0000,0.0000,3632.0000,3632.0000,888.36700,496.00000,
FIN,A,HIST_STD,INDL,C,225597,2017-12-31,FORTUM OYJ,2211,766.0000,4119.0000,8.7850,809.0000,0.0000,4520.0000,4520.0000,888.36700,866.00000,
FIN,A,HIST_STD,INDL,C,225597,2018-12-31,FORTUM OYJ,2211,1086.0000,5007.0000,7.8030,961.0000,0.0000,5242.0000,5242.0000,888.29400,843.00000,
FIN,A,HIST_STD,INDL,C,225597,2019-12-31,FORTUM OYJ,2211,570.0000,6118.0000,7.7470,1182.0000,0.0000,5447.0000,5447.0000,888.29400,1482.00000,
FIN,A,HIST_STD,INDL,C,225597,2020-12-31,FORTUM OYJ,2211,1877.0000,8785.0000,19.5740,1229.0000,0.0000,49015.0000,49015.0000,888.29400,1823.00000,
FIN,A,HIST_STD,INDL,C,225597,2021-12-31,FORTUM OYJ,2211,8519.0000,8701.0000,18.4700,2609.0000,0.0000,112400.0000,112400.0000,888.29400,739.00000,
FIN,A,HIST_STD,INDL,C,225597,2022-12-31,FORTUM OYJ,2211,4127.0000,3658.0000,0.2160,1870.0000,0.0000,8804.0000,8804.0000,897.26400,1012.00000,
FIN,A,HIST_STD,INDL,C,225597,2023-12-31,FORTUM OYJ,2211,1337.0000,4573.0000,5.1100,1545.0000,0.0000,6711.0000,6711.0000,897.26400,1514.00000,
FIN,A,HIST_STD,INDL,C,225597,2024-12-31,FORTUM OYJ,2211,492.0000,4336.0000,4.3690,1120.0000,0.0000,5800.0000,5800.0000,897.26400,1164.00000,
TWN,A,HIST_STD,INDL,C,228418,2014-12-31,QUANTA COMPUTER INC,334111,201580.4680,22953.3380,,14003.4550,0.0000,926321.3070,926321.3070,3854.51800,18884.39600,
TWN,A,HIST_STD,INDL,C,228418,2015-12-31,QUANTA COMPUTER INC,334111,156678.0180,20898.9600,,18280.4360,0.0000,1007257.3800,1007257.3800,3854.51800,17827.13100,
TWN,A,HIST_STD,INDL,C,228418,2016-12-31,QUANTA COMPUTER INC,334111,183886.4670,19361.2150,,19105.2540,0.0000,893982.2940,893982.2940,3854.51800,15138.16400,
