gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,at,emp,revt,costat,naics
179621,2018-12-31,2018,INDL,C,D,STD,PHILIP MORRIS INTERNATIONAL,USD,39801.0000,77.4000,29625.0000,A,312230
179621,2019-12-31,2019,INDL,C,D,STD,PHILIP MORRIS INTERNATIONAL,USD,42875.0000,73.5000,29805.0000,A,312230
179621,2020-12-31,2020,INDL,C,D,STD,PHILIP MORRIS INTERNATIONAL,USD,44815.0000,71.0000,28694.0000,A,312230
179621,2021-12-31,2021,INDL,C,D,STD,PHILIP MORRIS INTERNATIONAL,USD,41290.0000,69.6000,31651.0000,A,312230
179621,2022-12-31,2022,INDL,C,D,STD,PHILIP MORRIS INTERNATIONAL,USD,61681.0000,79.8000,31762.0000,A,312230
179621,2023-12-31,2023,INDL,C,D,STD,PHILIP MORRIS INTERNATIONAL,USD,65304.0000,82.7000,35254.0000,A,312230
184996,2015-12-31,2015,INDL,C,D,STD,TESLA INC,USD,8092.4600,13.0580,4046.0250,A,336111
184996,2016-12-31,2016,INDL,C,D,STD,TESLA INC,USD,22664.0760,30.0250,7000.1320,A,336111
184996,2017-12-31,2017,INDL,C,D,STD,TESLA INC,USD,28655.3720,37.5430,11758.7510,A,336111
184996,2018-12-31,2018,INDL,C,D,STD,TESLA INC,USD,29739.6140,48.8170,21461.2680,A,336111
184996,2019-12-31,2019,INDL,C,D,STD,TESLA INC,USD,34309.0000,48.0160,24578.0000,A,336111
184996,2020-12-31,2020,INDL,C,D,STD,TESLA INC,USD,52148.0000,70.7570,31536.0000,A,336111
184996,2021-12-31,2021,INDL,C,D,STD,TESLA INC,USD,62131.0000,99.2900,53823.0000,A,336111
184996,2022-12-31,2022,INDL,C,D,STD,TESLA INC,USD,82338.0000,127.8550,81462.0000,A,336111
184996,2023-12-31,2023,INDL,C,D,STD,TESLA INC,USD,106618.0000,140.4730,96773.0000,A,336111
186989,2015-12-31,2015,INDL,C,D,STD,MARATHON PETROLEUM CORP,USD,43115.0000,45.4400,64359.0000,A,324110
186989,2016-12-31,2016,INDL,C,D,STD,MARATHON PETROLEUM CORP,USD,44413.0000,44.4600,55833.0000,A,324110
186989,2017-12-31,2017,INDL,C,D,STD,MARATHON PETROLEUM CORP,USD,49047.0000,43.8000,66974.0000,A,324110
186989,2018-12-31,2018,INDL,C,D,STD,MARATHON PETROLEUM CORP,USD,92940.0000,60.3500,96504.0000,A,324110
186989,2019-12-31,2019,INDL,C,D,STD,MARATHON PETROLEUM CORP,USD,98556.0000,60.9100,123949.0000,A,324110
186989,2020-12-31,2020,INDL,C,D,STD,MARATHON PETROLEUM CORP,USD,85158.0000,57.9000,69779.0000,A,324110
186989,2021-12-31,2021,INDL,C,D,STD,MARATHON PETROLEUM CORP,USD,85373.0000,17.7000,119983.0000,A,324110
186989,2022-12-31,2022,INDL,C,D,STD,MARATHON PETROLEUM CORP,USD,89904.0000,17.8000,177453.0000,A,324110
186989,2023-12-31,2023,INDL,C,D,STD,MARATHON PETROLEUM CORP,USD,85987.0000,18.2000,148379.0000,A,324110
206457,2015-12-31,2015,INDL,C,D,STD,OIL CO LUKOIL PJSC,USD,68631.6980,,70722.3060,A,324110
206457,2016-12-31,2016,INDL,C,D,STD,OIL CO LUKOIL PJSC,USD,82992.8380,,78508.7650,A,324110
206457,2017-12-31,2017,INDL,C,D,STD,OIL CO LUKOIL PJSC,USD,90779.3550,,95103.8770,A,324110
206457,2018-12-31,2018,INDL,C,D,STD,OIL CO LUKOIL PJSC,USD,82548.6510,,107701.5590,A,324110
206457,2019-12-31,2019,INDL,C,D,STD,OIL CO LUKOIL PJSC,USD,95785.4470,,119436.5870,A,324110
206457,2020-12-31,2020,INDL,C,D,STD,OIL CO LUKOIL PJSC,USD,79195.2530,,68667.5980,A,324110
206457,2021-12-31,2021,INDL,C,D,STD,OIL CO LUKOIL PJSC,USD,91483.9700,,122880.9910,A,324110
221616,2015-12-31,2015,INDL,C,D,STD,DEUTSCHE TELEKOM,USD,156282.7280,225.2430,75188.8020,A,517111
221616,2016-12-31,2016,INDL,C,D,STD,DEUTSCHE TELEKOM,USD,156681.3720,218.3410,77140.3960,A,517111
221616,2017-12-31,2017,INDL,C,D,STD,DEUTSCHE TELEKOM,USD,169911.7350,217.3490,90101.2830,A,517111
221616,2018-12-31,2018,INDL,C,D,STD,DEUTSCHE TELEKOM,USD,166439.4870,215.6750,86618.3720,A,517111
221616,2019-12-31,2019,INDL,C,D,STD,DEUTSCHE TELEKOM,USD,191525.1620,210.5330,90370.4930,A,517111
221616,2020-12-31,2020,INDL,C,D,STD,DEUTSCHE TELEKOM,USD,319327.2430,226.2910,121742.7810,A,517111
221616,2021-12-31,2021,INDL,C,D,STD,DEUTSCHE TELEKOM,USD,320301.6310,216.5280,123734.2140,A,517111
221616,2022-12-31,2022,INDL,C,D,STD,DEUTSCHE TELEKOM,USD,319116.0000,206.7590,122053.0000,A,517111
221616,2023-12-31,2023,INDL,C,D,STD,DEUTSCHE TELEKOM,USD,320887.0000,199.6520,123780.0000,A,517111
259503,2015-12-31,2015,INDL,C,D,STD,CHINA LIFE INSURANCE COMPANY,USD,377954.7070,98.8230,78336.6270,A,524113
259503,2016-12-31,2016,INDL,C,D,STD,CHINA LIFE INSURANCE COMPANY,USD,388441.7400,99.7390,77888.6650,A,524113
259503,2017-12-31,2017,INDL,C,D,STD,CHINA LIFE INSURANCE COMPANY,USD,445351.5820,102.2970,98881.8530,A,524113
259503,2018-12-31,2018,INDL,C,D,STD,CHINA LIFE INSURANCE COMPANY,USD,473172.6220,102.8170,91223.3340,A,524113
259503,2019-12-31,2019,INDL,C,D,STD,CHINA LIFE INSURANCE COMPANY,USD,535219.4130,103.8260,104764.2910,A,524113
259503,2020-12-31,2020,INDL,C,D,STD,CHINA LIFE INSURANCE COMPANY,USD,647070.2640,104.1600,122487.3240,A,524113
259503,2021-12-31,2021,INDL,C,D,STD,CHINA LIFE INSURANCE COMPANY,USD,769957.2420,103.2620,129860.9260,A,524113
259503,2022-12-31,2022,INDL,C,D,STD,CHINA LIFE INSURANCE COMPANY,USD,761469.9840,102.2380,116625.8030,A,524113
